sex,location,year,unemployment,country
T,FRE,2015,12.8,FR
T,FRF,2015,11.3,FR
T,FRG,2015,9.1,FR
T,FRH,2015,7.8,FR
T,FRI,2015,9.6,FR
T,FRJ,2015,10.6,FR
T,FRK,2015,9,FR
T,FRL,2015,11,FR
T,FRM,2015,11.9,FR
T,FRY,2015,22.4,FR
T,HR0,2015,16.2,HR
T,HU1,2015,5.3,HU
T,HU2,2015,5.3,HU
T,HU3,2015,9.2,HU
T,IE0,2015,10,IE
T,IS0,2015,4,IS
T,ITC,2015,8.7,IT
T,ITF,2015,19,IT
T,ITG,2015,20.3,IT
T,ITH,2015,7.3,IT
T,ITI,2015,10.7,IT
T,LT0,2015,9.1,LT
T,LU0,2015,6.7,LU
T,LV0,2015,9.9,LV
T,ME0,2015,17.6,ME
T,MK0,2015,26.1,MK
T,MT0,2015,5.4,MT
T,NL1,2015,8.2,NL
T,NL2,2015,6.7,NL
T,NL3,2015,6.9,NL
T,NL4,2015,6.4,NL
T,NO0,2015,4.3,NO
T,PL2,2015,7.2,PL
T,PL4,2015,6.3,PL
T,PL5,2015,6.9,PL
T,PL6,2015,7.8,PL
T,PL7,2015,8.5,PL
T,PL8,2015,9.7,PL
T,PL9,2015,6.5,PL
T,PT1,2015,12.5,PT
T,PT2,2015,12.8,PT
T,PT3,2015,14.9,PT
T,RO1,2015,5.9,RO
T,RO2,2015,5.8,RO
T,RO3,2015,8,RO
T,RO4,2015,7.9,RO
T,RS1,2015,17.7,RS
T,RS2,2015,17.9,RS
T,SE1,2015,7.4,SE
T,SE2,2015,7.4,SE
T,SE3,2015,7.5,SE
T,SI0,2015,9,SI
T,SK0,2015,11.5,SK
T,TR1,2015,12.8,TR
T,TR2,2015,6.4,TR
T,TR3,2015,9.4,TR
T,TR4,2015,8.9,TR
T,TR5,2015,9.8,TR
T,TR6,2015,11.4,TR
T,TR7,2015,9.8,TR
T,TR8,2015,6.7,TR
T,TR9,2015,4.9,TR
T,TRA,2015,5,TR
T,TRB,2015,8.9,TR
T,TRC,2015,16.3,TR
T,UKC,2015,8.1,UK
T,UKD,2015,5.4,UK
T,UKE,2015,6.2,UK
T,UKF,2015,4.6,UK
T,UKG,2015,5.8,UK
T,UKH,2015,4.2,UK
T,UKI,2015,6.3,UK
T,UKJ,2015,4.1,UK
T,UKK,2015,3.9,UK
T,UKL,2015,5.9,UK
T,UKM,2015,5.8,UK
T,UKN,2015,6.1,UK
F,AT1,2014,7,AT
F,AT2,2014,5.2,AT
F,AT3,2014,3.6,AT
F,BE1,2014,16.1,BE
F,BE2,2014,5,BE
F,BE3,2014,11,BE
F,BG3,2014,11.9,BG
F,BG4,2014,9.1,BG
F,CH0,2014,5,CH
F,CY0,2014,15.1,CY
F,CZ0,2014,7.4,CZ
F,DE1,2014,2.9,DE
F,DE2,2014,2.9,DE
F,DE3,2014,8.5,DE
F,DE4,2014,6.6,DE
F,DE5,2014,5.8,DE
F,DE6,2014,4.7,DE
F,DE7,2014,4.2,DE
F,DE8,2014,8.6,DE
F,DE9,2014,4.1,DE
F,DEA,2014,5,DE
F,DEB,2014,3.6,DE
F,DEC,2014,5.5,DE
F,DED,2014,7,DE
F,DEE,2014,8.4,DE
F,DEF,2014,4.2,DE
F,DEG,2014,6,DE
F,DK0,2014,7.1,DK
F,EE0,2014,6.8,EE
F,EL3,2014,29.5,EL
F,EL4,2014,25.9,EL
F,EL5,2014,31.9,EL
F,EL6,2014,31.3,EL
F,ES1,2014,21.4,ES
F,ES2,2014,18.4,ES
F,ES3,2014,19.6,ES
F,ES4,2014,28.4,ES
F,ES5,2014,22.2,ES
F,ES6,2014,36.1,ES
F,ES7,2014,33.1,ES
F,FI1,2014,8,FI
F,FI2,2014,,FI
F,FR1,2014,9.1,FR
F,FRB,2014,9.8,FR
F,FRC,2014,9.4,FR
F,FRD,2014,10.5,FR
F,FRE,2014,12.3,FR
F,FRF,2014,11.4,FR
F,FRG,2014,8.7,FR
F,FRH,2014,7.4,FR
F,FRI,2014,9.1,FR
F,FRJ,2014,10.6,FR
F,FRK,2014,8.2,FR
F,FRL,2014,9.5,FR
F,FRM,2014,14.1,FR
F,FRY,2014,25,FR
F,HR0,2014,18.3,HR
F,HU1,2014,6.7,HU
F,HU2,2014,5.9,HU
F,HU3,2014,10.5,HU
F,IE0,2014,10.9,IE
F,IS0,2014,4.8,IS
F,ITC,2014,10,IT
F,ITF,2014,23.6,IT
F,ITG,2014,22.6,IT
F,ITH,2014,9.3,IT
F,ITI,2014,12.6,IT
F,LT0,2014,9.2,LT
F,LU0,2014,5.8,LU
F,LV0,2014,9.8,LV
F,ME0,2014,18.2,ME
F,MK0,2014,28.6,MK
F,MT0,2014,5.1,MT
F,NL1,2014,7.6,NL
F,NL2,2014,7.6,NL
F,NL3,2014,7.9,NL
F,NL4,2014,7.6,NL
F,NO0,2014,3.2,NO
F,PL2,2014,9.6,PL
F,PL4,2014,9,PL
F,PL5,2014,9.3,PL
F,PL6,2014,10.3,PL
F,PL7,2014,9.7,PL
F,PL8,2014,11.8,PL
F,PL9,2014,7.8,PL
F,PT1,2014,14.4,PT
F,PT2,2014,16.5,PT
F,PT3,2014,14.2,PT
F,RO1,2014,6.3,RO
F,RO2,2014,5.5,RO
F,RO3,2014,7.6,RO
F,RO4,2014,4.5,RO
F,RS1,2014,18.4,RS
F,RS2,2014,22.8,RS
F,SE1,2014,7.6,SE
F,SE2,2014,7.9,SE
F,SE3,2014,7.5,SE
F,SI0,2014,10.6,SI
F,SK0,2014,13.6,SK
F,TR1,2014,15.6,TR
F,TR2,2014,9,TR
F,TR3,2014,12.2,TR
F,TR4,2014,11.3,TR
F,TR5,2014,14.4,TR
F,TR6,2014,13.8,TR
F,TR7,2014,9.9,TR
F,TR8,2014,6.8,TR
F,TR9,2014,6.2,TR
F,TRA,2014,2.9,TR
F,TRB,2014,8.2,TR
F,TRC,2014,12.3,TR
F,UKC,2014,9,UK
F,UKD,2014,6.1,UK
F,UKE,2014,7.5,UK
F,UKF,2014,5.2,UK
F,UKG,2014,6.5,UK
F,UKH,2014,4.7,UK
F,UKI,2014,7.3,UK
F,UKJ,2014,4.9,UK
F,UKK,2014,4.1,UK
F,UKL,2014,5.6,UK
F,UKM,2014,5,UK
F,UKN,2014,4.7,UK
M,AT1,2014,8,AT
M,AT2,2014,5.3,AT
M,AT3,2014,3.7,AT
M,BE1,2014,20.2,BE
M,BE2,2014,5.1,BE
M,BE3,2014,12.6,BE
M,BG3,2014,13.7,BG
M,BG4,2014,11,BG
M,CH0,2014,4.7,CH
M,CY0,2014,17.1,CY
M,CZ0,2014,5.1,CZ
M,DE1,2014,3.3,DE
M,DE2,2014,2.8,DE
M,DE3,2014,11,DE
M,DE4,2014,6.9,DE
M,DE5,2014,7.4,DE
M,DE6,2014,5.2,DE
M,DE7,2014,4.7,DE
M,DE8,2014,10.5,DE
M,DE9,2014,5.1,DE
M,DEA,2014,6.1,DE
M,DEB,2014,4.1,DE
M,DEC,2014,6.2,DE
M,DED,2014,7.5,DE
M,DEE,2014,9.2,DE
M,DEF,2014,5,DE
M,DEG,2014,5.9,DE
M,DK0,2014,6.7,DK
M,EE0,2014,7.9,EE
M,EL3,2014,25.7,EL
M,EL4,2014,20,EL
M,EL5,2014,24.1,EL
M,EL6,2014,21.8,EL
M,ES1,2014,21.1,ES
M,ES2,2014,16.8,ES
M,ES3,2014,18,ES
M,ES4,2014,23.3,ES
M,ES5,2014,22.3,ES
M,ES6,2014,31.4,ES
M,ES7,2014,31.8,ES
M,FI1,2014,9.4,FI
M,FI2,2014,,FI
M,FR1,2014,10.2,FR
M,FRB,2014,9.3,FR
M,FRC,2014,11.2,FR
M,FRD,2014,10,FR
M,FRE,2014,13.8,FR
M,FRF,2014,10.8,FR
M,FRG,2014,8.4,FR
M,FRH,2014,7.4,FR
M,FRI,2014,10.2,FR
M,FRJ,2014,10.5,FR
M,FRK,2014,8.8,FR
M,FRL,2014,10.6,FR
M,FRM,2014,6,FR
M,FRY,2014,22.4,FR
M,HR0,2014,16.5,HR
M,HU1,2014,5.7,HU
M,HU2,2014,5.9,HU
M,HU3,2014,10.4,HU
M,IE0,2014,12.7,IE
M,IS0,2014,5,IS
M,ITC,2014,8.8,IT
M,ITF,2014,18.6,IT
M,ITG,2014,20.4,IT
M,ITH,2014,6.5,IT
M,ITI,2014,10.4,IT
M,LT0,2014,12.2,LT
M,LU0,2014,5.9,LU
M,LV0,2014,11.8,LV
M,ME0,2014,17.8,ME
M,MK0,2014,27.7,MK
M,MT0,2014,6.1,MT
M,NL1,2014,8.3,NL
M,NL2,2014,7.4,NL
M,NL3,2014,7,NL
M,NL4,2014,6.7,NL
M,NO0,2014,3.7,NO
M,PL2,2014,8.2,PL
M,PL4,2014,7.2,PL
M,PL5,2014,8.4,PL
M,PL6,2014,9.1,PL
M,PL7,2014,9.7,PL
M,PL8,2014,10.8,PL
M,PL9,2014,6.7,PL
M,PT1,2014,13.6,PT
M,PT2,2014,16.3,PT
M,PT3,2014,16.2,PT
M,RO1,2014,6.1,RO
M,RO2,2014,7.5,RO
M,RO3,2014,8.7,RO
M,RO4,2014,6.7,RO
M,RS1,2014,18.9,RS
M,RS2,2014,18.1,RS
M,SE1,2014,7.6,SE
M,SE2,2014,8.6,SE
M,SE3,2014,8.4,SE
M,SI0,2014,9,SI
M,SK0,2014,12.8,SK
M,TR1,2014,10.3,TR
M,TR2,2014,5.6,TR
M,TR3,2014,7.5,TR
M,TR4,2014,6.6,TR
M,TR5,2014,7.8,TR
M,TR6,2014,10,TR
M,TR7,2014,8.4,TR
M,TR8,2014,5.9,TR
M,TR9,2014,6.4,TR
M,TRA,2014,6.5,TR
M,TRB,2014,11.6,TR
M,TRC,2014,16.5,TR
M,UKC,2014,8.9,UK
M,UKD,2014,7.3,UK
M,UKE,2014,6.9,UK
M,UKF,2014,5.9,UK
M,UKG,2014,7.7,UK
M,UKH,2014,5.5,UK
M,UKI,2014,6.5,UK
M,UKJ,2014,4.4,UK
M,UKK,2014,5.2,UK
M,UKL,2014,7.5,UK
M,UKM,2014,6.8,UK
M,UKN,2014,7.9,UK
T,AT1,2014,7.5,AT
T,AT2,2014,5.3,AT
T,AT3,2014,3.7,AT
T,BE1,2014,18.3,BE
T,BE2,2014,5.1,BE
T,BE3,2014,11.9,BE
T,BG3,2014,12.9,BG
T,BG4,2014,10.1,BG
T,CH0,2014,4.9,CH
T,CY0,2014,16.1,CY
T,CZ0,2014,6.1,CZ
T,DE1,2014,3.1,DE
T,DE2,2014,2.9,DE
T,DE3,2014,9.8,DE
T,DE4,2014,6.7,DE
T,DE5,2014,6.6,DE
T,DE6,2014,5,DE
T,DE7,2014,4.5,DE
T,DE8,2014,9.6,DE
T,DE9,2014,4.6,DE
T,DEA,2014,5.6,DE
T,DEB,2014,3.9,DE
T,DEC,2014,5.8,DE
T,DED,2014,7.2,DE
T,DEE,2014,8.8,DE
T,DEF,2014,4.6,DE
T,DEG,2014,6,DE
T,DK0,2014,6.9,DK
T,EE0,2014,7.4,EE
T,EL3,2014,27.4,EL
T,EL4,2014,22.6,EL
T,EL5,2014,27.5,EL
T,EL6,2014,25.8,EL
T,ES1,2014,21.2,ES
T,ES2,2014,17.5,ES
T,ES3,2014,18.8,ES
T,ES4,2014,25.6,ES
T,ES5,2014,22.3,ES
T,ES6,2014,33.5,ES
T,ES7,2014,32.4,ES
T,FI1,2014,8.7,FI
T,FI2,2014,,FI
T,FR1,2014,9.7,FR
T,FRB,2014,9.5,FR
T,FRC,2014,10.4,FR
T,FRD,2014,10.3,FR
T,FRE,2014,13.1,FR
T,FRF,2014,11.1,FR
T,FRG,2014,8.6,FR
T,FRH,2014,7.4,FR
T,FRI,2014,9.7,FR
T,FRJ,2014,10.6,FR
T,FRK,2014,8.5,FR
T,FRL,2014,10.1,FR
T,FRM,2014,9.8,FR
T,FRY,2014,23.7,FR
T,HR0,2014,17.3,HR
T,HU1,2014,6.2,HU
T,HU2,2014,5.9,HU
T,HU3,2014,10.5,HU
T,IE0,2014,11.9,IE
T,IS0,2014,4.9,IS
T,ITC,2014,9.3,IT
T,ITF,2014,20.5,IT
T,ITG,2014,21.2,IT
T,ITH,2014,7.7,IT
T,ITI,2014,11.4,IT
T,LT0,2014,10.7,LT
T,LU0,2014,5.9,LU
T,LV0,2014,10.8,LV
T,ME0,2014,18,ME
T,MK0,2014,28,MK
T,MT0,2014,5.7,MT
T,NL1,2014,8,NL
T,NL2,2014,7.5,NL
T,NL3,2014,7.4,NL
T,NL4,2014,7.1,NL
T,NO0,2014,3.5,NO
T,PL2,2014,8.8,PL
T,PL4,2014,8,PL
T,PL5,2014,8.8,PL
T,PL6,2014,9.6,PL
T,PL7,2014,9.7,PL
T,PL8,2014,11.2,PL
T,PL9,2014,7.2,PL
T,PT1,2014,14,PT
T,PT2,2014,16.4,PT
T,PT3,2014,15.2,PT
T,RO1,2014,6.2,RO
T,RO2,2014,6.6,RO
T,RO3,2014,8.2,RO
T,RO4,2014,5.7,RO
T,RS1,2014,18.7,RS
T,RS2,2014,20.1,RS
T,SE1,2014,7.6,SE
T,SE2,2014,8.3,SE
T,SE3,2014,8,SE
T,SI0,2014,9.7,SI
T,SK0,2014,13.2,SK
T,TR1,2014,11.9,TR
T,TR2,2014,6.7,TR
T,TR3,2014,9.1,TR
T,TR4,2014,8.1,TR
T,TR5,2014,9.8,TR
T,TR6,2014,11.1,TR
T,TR7,2014,8.8,TR
T,TR8,2014,6.2,TR
T,TR9,2014,6.3,TR
T,TRA,2014,5.3,TR
T,TRB,2014,10.6,TR
T,TRC,2014,15.7,TR
T,UKC,2014,9,UK
T,UKD,2014,6.7,UK
T,UKE,2014,7.2,UK
T,UKF,2014,5.6,UK
T,UKG,2014,7.2,UK
T,UKH,2014,5.1,UK
T,UKI,2014,6.9,UK
T,UKJ,2014,4.6,UK
T,UKK,2014,4.7,UK
T,UKL,2014,6.6,UK
T,UKM,2014,5.9,UK
T,UKN,2014,6.4,UK
F,AT1,2013,6.8,AT
F,AT2,2013,5.1,AT
F,AT3,2013,3.7,AT
F,BE1,2013,17,BE
F,BE2,2013,5,BE
F,BE3,2013,11.4,BE
F,BG3,2013,13.9,BG
F,BG4,2013,10,BG
F,CH0,2013,4.9,CH
F,CY0,2013,15.2,CY
F,CZ0,2013,8.3,CZ
F,DE1,2013,3.4,DE
F,DE2,2013,3.2,DE
F,DE3,2013,9.1,DE
F,DE4,2013,6.6,DE
F,DE5,2013,6.9,DE
F,DE6,2013,4,DE
F,DE7,2013,4,DE
F,DE8,2013,8.9,DE
F,DE9,2013,4.5,DE
F,DEA,2013,5.2,DE
F,DEB,2013,3.9,DE
F,DEC,2013,5.5,DE
F,DED,2013,7.8,DE
F,DEE,2013,9.3,DE
F,DEF,2013,4.4,DE
F,DEG,2013,6.3,DE
F,DK0,2013,7.7,DK
F,EE0,2013,8.2,EE
F,EL3,2013,30.7,EL
F,EL4,2013,28.4,EL
F,EL5,2013,33.7,EL
F,EL6,2013,31,EL
F,ES1,2013,22.2,ES
F,ES2,2013,19,ES
F,ES3,2013,20.3,ES
F,ES4,2013,29.5,ES
F,ES5,2013,24.8,ES
F,ES6,2013,36.8,ES
F,ES7,2013,33,ES
F,FI1,2013,7.5,FI
F,FI2,2013,,FI
F,FR1,2013,8.2,FR
F,FRB,2013,10,FR
F,FRC,2013,9.9,FR
F,FRD,2013,10.1,FR
F,FRE,2013,13.6,FR
F,FRF,2013,11.2,FR
F,FRG,2013,9.2,FR
F,FRH,2013,8.5,FR
F,FRI,2013,9.1,FR
F,FRJ,2013,10.4,FR
F,FRK,2013,8.6,FR
F,FRL,2013,11,FR
F,FRM,2013,15.3,FR
F,FRY,2013,27.3,FR
F,HR0,2013,16.8,HR
F,HU1,2013,8.1,HU
F,HU2,2013,8.7,HU
F,HU3,2013,13,HU
F,IE0,2013,12.4,IE
F,IS0,2013,5.1,IS
F,ITC,2013,9.5,IT
F,ITF,2013,21.6,IT
F,ITG,2013,21.1,IT
F,ITH,2013,9.3,IT
F,ITI,2013,12,IT
F,LT0,2013,10.5,LT
F,LU0,2013,6.4,LU
F,LV0,2013,11.1,LV
F,ME0,2013,18.8,ME
F,MK0,2013,29,MK
F,MT0,2013,6.1,MT
F,NL1,2013,8.1,NL
F,NL2,2013,7.2,NL
F,NL3,2013,7.4,NL
F,NL4,2013,7,NL
F,NO0,2013,3.2,NO
F,PL2,2013,11.3,PL
F,PL4,2013,10.8,PL
F,PL5,2013,11.8,PL
F,PL6,2013,12.2,PL
F,PL7,2013,12.2,PL
F,PL8,2013,12,PL
F,PL9,2013,8.2,PL
F,PT1,2013,16.6,PT
F,PT2,2013,13.7,PT
F,PT3,2013,16.8,PT
F,RO1,2013,6.2,RO
F,RO2,2013,5.4,RO
F,RO3,2013,8.1,RO
F,RO4,2013,5.1,RO
F,RS1,2013,21.8,RS
F,RS2,2013,26.1,RS
F,SE1,2013,7.6,SE
F,SE2,2013,8.3,SE
F,SE3,2013,7.5,SE
F,SI0,2013,10.9,SI
F,SK0,2013,14.5,SK
F,TR1,2013,13.9,TR
F,TR2,2013,8.3,TR
F,TR3,2013,12.8,TR
F,TR4,2013,10.6,TR
F,TR5,2013,11.6,TR
F,TR6,2013,11.5,TR
F,TR7,2013,8.1,TR
F,TR8,2013,7.2,TR
F,TR9,2013,4.6,TR
F,TRA,2013,4.1,TR
F,TRB,2013,4.6,TR
F,TRC,2013,10.1,TR
F,UKC,2013,9.4,UK
F,UKD,2013,7.1,UK
F,UKE,2013,7.9,UK
F,UKF,2013,6.9,UK
F,UKG,2013,8.6,UK
F,UKH,2013,5.9,UK
F,UKI,2013,8.8,UK
F,UKJ,2013,5.5,UK
F,UKK,2013,5.5,UK
F,UKL,2013,7.2,UK
F,UKM,2013,6.7,UK
F,UKN,2013,5.1,UK
M,AT1,2013,7.1,AT
M,AT2,2013,4.8,AT
M,AT3,2013,3.7,AT
M,BE1,2013,21,BE
M,BE2,2013,5.1,BE
M,BE3,2013,11.3,BE
M,BG3,2013,15.5,BG
M,BG4,2013,12.4,BG
M,CH0,2013,4.6,CH
M,CY0,2013,16.6,CY
M,CZ0,2013,5.9,CZ
M,DE1,2013,3.4,DE
M,DE2,2013,2.9,DE
M,DE3,2013,11.5,DE
M,DE4,2013,7.9,DE
M,DE5,2013,7.2,DE
M,DE6,2013,5.4,DE
M,DE7,2013,4.7,DE
M,DE8,2013,11.1,DE
M,DE9,2013,5.2,DE
M,DEA,2013,6.5,DE
M,DEB,2013,4.1,DE
M,DEC,2013,6.4,DE
M,DED,2013,7.8,DE
M,DEE,2013,8.9,DE
M,DEF,2013,5.3,DE
M,DEG,2013,5.8,DE
M,DK0,2013,7.1,DK
M,EE0,2013,9.1,EE
M,EL3,2013,27,EL
M,EL4,2013,19.6,EL
M,EL5,2013,26,EL
M,EL6,2013,21.3,EL
M,ES1,2013,22.4,ES
M,ES2,2013,18.1,ES
M,ES3,2013,19.2,ES
M,ES4,2013,25.3,ES
M,ES5,2013,24.9,ES
M,ES6,2013,33.8,ES
M,ES7,2013,34.4,ES
M,FI1,2013,8.9,FI
M,FI2,2013,,FI
M,FR1,2013,9.7,FR
M,FRB,2013,11.1,FR
M,FRC,2013,10.3,FR
M,FRD,2013,10.8,FR
M,FRE,2013,13.8,FR
M,FRF,2013,10.6,FR
M,FRG,2013,8.5,FR
M,FRH,2013,7.5,FR
M,FRI,2013,8.9,FR
M,FRJ,2013,10.6,FR
M,FRK,2013,8.3,FR
M,FRL,2013,10.8,FR
M,FRM,2013,9,FR
M,FRY,2013,24.4,FR
M,HR0,2013,17.7,HR
M,HU1,2013,9.3,HU
M,HU2,2013,8.4,HU
M,HU3,2013,12.4,HU
M,IE0,2013,14.9,IE
M,IS0,2013,5.6,IS
M,ITC,2013,8.4,IT
M,ITF,2013,18.4,IT
M,ITG,2013,19.4,IT
M,ITH,2013,6.5,IT
M,ITI,2013,9.6,IT
M,LT0,2013,13.1,LT
M,LU0,2013,5.4,LU
M,LV0,2013,12.6,LV
M,ME0,2013,20,ME
M,MK0,2013,29,MK
M,MT0,2013,6.1,MT
M,NL1,2013,7.9,NL
M,NL2,2013,7.2,NL
M,NL3,2013,7.3,NL
M,NL4,2013,6.8,NL
M,NO0,2013,3.6,NO
M,PL2,2013,9.3,PL
M,PL4,2013,8.1,PL
M,PL5,2013,10,PL
M,PL6,2013,10.5,PL
M,PL7,2013,11.3,PL
M,PL8,2013,11.6,PL
M,PL9,2013,7.8,PL
M,PT1,2013,16.2,PT
M,PT2,2013,19.7,PT
M,PT3,2013,19.6,PT
M,RO1,2013,6.8,RO
M,RO2,2013,7.3,RO
M,RO3,2013,9.5,RO
M,RO4,2013,7,RO
M,RS1,2013,20.7,RS
M,RS2,2013,21.5,RS
M,SE1,2013,7.7,SE
M,SE2,2013,8.6,SE
M,SE3,2013,8.3,SE
M,SI0,2013,9.5,SI
M,SK0,2013,14,SK
M,TR1,2013,9.2,TR
M,TR2,2013,5,TR
M,TR3,2013,7.4,TR
M,TR4,2013,6.2,TR
M,TR5,2013,5.8,TR
M,TR6,2013,9.1,TR
M,TR7,2013,7,TR
M,TR8,2013,5,TR
M,TR9,2013,6.9,TR
M,TRA,2013,6.7,TR
M,TRB,2013,8.5,TR
M,TRC,2013,13.8,TR
M,UKC,2013,10.5,UK
M,UKD,2013,8.8,UK
M,UKE,2013,9.4,UK
M,UKF,2013,7.7,UK
M,UKG,2013,9.6,UK
M,UKH,2013,6.3,UK
M,UKI,2013,8.5,UK
M,UKJ,2013,6.1,UK
M,UKK,2013,6.7,UK
M,UKL,2013,8.1,UK
M,UKM,2013,7.7,UK
M,UKN,2013,9.6,UK
T,AT1,2013,7,AT
T,AT2,2013,4.9,AT
T,AT3,2013,3.7,AT
T,BE1,2013,19.2,BE
T,BE2,2013,5.1,BE
T,BE3,2013,11.3,BE
T,BG3,2013,14.8,BG
T,BG4,2013,11.2,BG
T,CH0,2013,4.8,CH
T,CY0,2013,15.9,CY
T,CZ0,2013,7,CZ
T,DE1,2013,3.4,DE
T,DE2,2013,3,DE
T,DE3,2013,10.4,DE
T,DE4,2013,7.3,DE
T,DE5,2013,7,DE
T,DE6,2013,4.7,DE
T,DE7,2013,4.4,DE
T,DE8,2013,10.1,DE
T,DE9,2013,4.9,DE
T,DEA,2013,5.9,DE
T,DEB,2013,4,DE
T,DEC,2013,6,DE
T,DED,2013,7.8,DE
T,DEE,2013,9.1,DE
T,DEF,2013,4.9,DE
T,DEG,2013,6,DE
T,DK0,2013,7.4,DK
T,EE0,2013,8.6,EE
T,EL3,2013,28.7,EL
T,EL4,2013,23.4,EL
T,EL5,2013,29.3,EL
T,EL6,2013,25.4,EL
T,ES1,2013,22.3,ES
T,ES2,2013,18.5,ES
T,ES3,2013,19.8,ES
T,ES4,2013,27.2,ES
T,ES5,2013,24.8,ES
T,ES6,2013,35.1,ES
T,ES7,2013,33.7,ES
T,FI1,2013,8.2,FI
T,FI2,2013,,FI
T,FR1,2013,9,FR
T,FRB,2013,10.6,FR
T,FRC,2013,10.1,FR
T,FRD,2013,10.5,FR
T,FRE,2013,13.7,FR
T,FRF,2013,10.9,FR
T,FRG,2013,8.8,FR
T,FRH,2013,8,FR
T,FRI,2013,9,FR
T,FRJ,2013,10.5,FR
T,FRK,2013,8.5,FR
T,FRL,2013,10.9,FR
T,FRM,2013,12.3,FR
T,FRY,2013,25.8,FR
T,HR0,2013,17.3,HR
T,HU1,2013,8.7,HU
T,HU2,2013,8.5,HU
T,HU3,2013,12.7,HU
T,IE0,2013,13.8,IE
T,IS0,2013,5.4,IS
T,ITC,2013,8.9,IT
T,ITF,2013,19.6,IT
T,ITG,2013,20,IT
T,ITH,2013,7.7,IT
T,ITI,2013,10.7,IT
T,LT0,2013,11.8,LT
T,LU0,2013,5.9,LU
T,LV0,2013,11.9,LV
T,ME0,2013,19.5,ME
T,MK0,2013,29,MK
T,MT0,2013,6.1,MT
T,NL1,2013,8,NL
T,NL2,2013,7.2,NL
T,NL3,2013,7.3,NL
T,NL4,2013,6.9,NL
T,NO0,2013,3.4,NO
T,PL2,2013,10.2,PL
T,PL4,2013,9.3,PL
T,PL5,2013,10.8,PL
T,PL6,2013,11.2,PL
T,PL7,2013,11.7,PL
T,PL8,2013,11.8,PL
T,PL9,2013,8,PL
T,PT1,2013,16.4,PT
T,PT2,2013,17.1,PT
T,PT3,2013,18.2,PT
T,RO1,2013,6.5,RO
T,RO2,2013,6.5,RO
T,RO3,2013,8.9,RO
T,RO4,2013,6.2,RO
T,RS1,2013,21.2,RS
T,RS2,2013,23.5,RS
T,SE1,2013,7.7,SE
T,SE2,2013,8.5,SE
T,SE3,2013,8,SE
T,SI0,2013,10.1,SI
T,SK0,2013,14.2,SK
T,TR1,2013,10.6,TR
T,TR2,2013,6,TR
T,TR3,2013,9.3,TR
T,TR4,2013,7.6,TR
T,TR5,2013,7.5,TR
T,TR6,2013,9.8,TR
T,TR7,2013,7.3,TR
T,TR8,2013,5.8,TR
T,TR9,2013,6.1,TR
T,TRA,2013,5.9,TR
T,TRB,2013,7.4,TR
T,TRC,2013,13.1,TR
T,UKC,2013,10,UK
T,UKD,2013,8,UK
T,UKE,2013,8.7,UK
T,UKF,2013,7.3,UK
T,UKG,2013,9.1,UK
T,UKH,2013,6.1,UK
T,UKI,2013,8.7,UK
T,UKJ,2013,5.9,UK
T,UKK,2013,6.2,UK
T,UKL,2013,7.7,UK
T,UKM,2013,7.2,UK
T,UKN,2013,7.5,UK
F,AT1,2012,6.1,AT
F,AT2,2012,4.5,AT
F,AT3,2012,3.4,AT
F,BE1,2012,16.7,BE
F,BE2,2012,4.5,BE
F,BE3,2012,10,BE
F,BG3,2012,12.9,BG
F,BG4,2012,9,BG
F,CH0,2012,4.7,CH
F,CY0,2012,11.1,CY
F,CZ0,2012,8.2,CZ
F,DE1,2012,3.4,DE
F,DE2,2012,3.3,DE
F,DE3,2012,9.2,DE
F,DE4,2012,8,DE
F,DE5,2012,5.7,DE
F,DE6,2012,4.8,DE
F,DE7,2012,4.5,DE
F,DE8,2012,10.2,DE
F,DE9,2012,4.6,DE
F,DEA,2012,5.2,DE
F,DEB,2012,4.1,DE
F,DEC,2012,6.3,DE
F,DED,2012,8.1,DE
F,DEE,2012,9.7,DE
F,DEF,2012,4.4,DE
F,DEG,2012,7.7,DE
F,DK0,2012,7.8,DK
F,EE0,2012,9.1,EE
F,EL3,2012,27.4,EL
F,EL4,2012,25.5,EL
F,EL5,2012,29.5,EL
F,EL6,2012,29.4,EL
F,ES1,2012,20.2,ES
F,ES2,2012,17.4,ES
F,ES3,2012,17.9,ES
F,ES4,2012,28.4,ES
F,ES5,2012,23.8,ES
F,ES6,2012,34.4,ES
F,ES7,2012,33.3,ES
F,FI1,2012,7.1,FI
F,FI2,2012,,FI
F,FR1,2012,7.7,FR
F,FRB,2012,10.7,FR
F,FRC,2012,8.8,FR
F,FRD,2012,9.5,FR
F,FRE,2012,11.9,FR
F,FRF,2012,9.7,FR
F,FRG,2012,9.1,FR
F,FRH,2012,8.1,FR
F,FRI,2012,9.2,FR
F,FRJ,2012,11.5,FR
F,FRK,2012,8.5,FR
F,FRL,2012,10.2,FR
F,FRM,2012,,FR
F,FRY,2012,27,FR
F,HR0,2012,16.1,HR
F,HU1,2012,8.2,HU
F,HU2,2012,9.9,HU
F,HU3,2012,13.3,HU
F,IE0,2012,12.8,IE
F,IS0,2012,5.7,IS
F,ITC,2012,9.1,IT
F,ITF,2012,19.5,IT
F,ITG,2012,19,IT
F,ITH,2012,7.6,IT
F,ITI,2012,10.9,IT
F,LT0,2012,11.6,LT
F,LU0,2012,5.9,LU
F,LV0,2012,14,LV
F,ME0,2012,20.3,ME
