sex,location,year,unemployment,country
T,TR22,2011,4.3,TR
T,TR31,2011,13.8,TR
T,TR32,2011,7.5,TR
T,TR33,2011,4.5,TR
T,TR41,2011,6.7,TR
T,TR42,2011,10.7,TR
T,TR51,2011,8.5,TR
T,TR52,2011,5.6,TR
T,TR61,2011,8.7,TR
T,TR62,2011,9.3,TR
T,TR63,2011,10.5,TR
T,TR71,2011,7,TR
T,TR72,2011,9.8,TR
T,TR81,2011,6.9,TR
T,TR82,2011,5.4,TR
T,TR83,2011,4.7,TR
T,TR90,2011,5.4,TR
T,TRA1,2011,5.6,TR
T,TRA2,2011,9.2,TR
T,TRB1,2011,7.9,TR
T,TRB2,2011,11,TR
T,TRC1,2011,13.2,TR
T,TRC2,2011,6.9,TR
T,TRC3,2011,10.3,TR
T,UKC1,2011,11.8,UK
T,UKC2,2011,9.9,UK
T,UKD1,2011,7.1,UK
T,UKD3,2011,9.8,UK
T,UKD4,2011,6.8,UK
T,UKD6,2011,5.7,UK
T,UKD7,2011,10,UK
T,UKE1,2011,8.9,UK
T,UKE2,2011,6.5,UK
T,UKE3,2011,10.6,UK
T,UKE4,2011,9.8,UK
T,UKF1,2011,8.8,UK
T,UKF2,2011,7.6,UK
T,UKF3,2011,6.6,UK
T,UKG1,2011,6.1,UK
T,UKG2,2011,7.9,UK
T,UKG3,2011,11.3,UK
T,UKH1,2011,6.3,UK
T,UKH2,2011,6.8,UK
T,UKH3,2011,6.9,UK
T,UKI1,2011,,UK
T,UKI2,2011,,UK
T,UKI3,2011,7.7,UK
T,UKI4,2011,12,UK
T,UKI5,2011,11.1,UK
T,UKI6,2011,8.2,UK
T,UKI7,2011,8.5,UK
T,UKJ1,2011,5.2,UK
T,UKJ2,2011,5.3,UK
T,UKJ3,2011,6,UK
T,UKJ4,2011,8.3,UK
T,UKK1,2011,6.5,UK
T,UKK2,2011,6.1,UK
T,UKK3,2011,6.2,UK
T,UKK4,2011,6.6,UK
T,UKL1,2011,10,UK
T,UKL2,2011,6.5,UK
T,UKM2,2011,7.4,UK
T,UKM3,2011,9.7,UK
T,UKM5,2011,4.6,UK
T,UKM6,2011,6.9,UK
T,UKM7,2011,,UK
T,UKM8,2011,,UK
T,UKM9,2011,,UK
T,UKN0,2011,7.2,UK
F,AT11,2010,,AT
F,AT12,2010,3.7,AT
F,AT13,2010,7.3,AT
F,AT21,2010,4.4,AT
F,AT22,2010,4.7,AT
F,AT31,2010,3.7,AT
F,AT32,2010,3.7,AT
F,AT33,2010,3,AT
F,AT34,2010,4.7,AT
F,BE10,2010,17.9,BE
F,BE21,2010,5.8,BE
F,BE22,2010,5.3,BE
F,BE23,2010,4.8,BE
F,BE24,2010,5,BE
F,BE25,2010,4.5,BE
F,BE31,2010,9,BE
F,BE32,2010,15.1,BE
F,BE33,2010,11.6,BE
F,BE34,2010,8,BE
F,BE35,2010,10.8,BE
F,BG31,2010,9.8,BG
F,BG32,2010,10.2,BG
F,BG33,2010,14.1,BG
F,BG34,2010,10.4,BG
F,BG41,2010,6.7,BG
F,BG42,2010,10.7,BG
F,CH01,2010,7.9,CH
F,CH02,2010,4.8,CH
F,CH03,2010,5,CH
F,CH04,2010,5,CH
F,CH05,2010,4,CH
F,CH06,2010,3.6,CH
F,CH07,2010,6,CH
F,CY00,2010,6.4,CY
F,CZ01,2010,4.1,CZ
F,CZ02,2010,6.3,CZ
F,CZ03,2010,6.6,CZ
F,CZ04,2010,13.5,CZ
F,CZ05,2010,8.7,CZ
F,CZ06,2010,8.1,CZ
F,CZ07,2010,10.7,CZ
F,CZ08,2010,10.9,CZ
F,DE11,2010,5.2,DE
F,DE12,2010,5.2,DE
F,DE13,2010,4,DE
F,DE14,2010,4.3,DE
F,DE21,2010,3.3,DE
F,DE22,2010,3.7,DE
F,DE23,2010,4.1,DE
F,DE24,2010,6.3,DE
F,DE25,2010,5.5,DE
F,DE26,2010,5.2,DE
F,DE27,2010,4.8,DE
F,DE30,2010,11.3,DE
F,DE40,2010,9.1,DE
F,DE50,2010,5.9,DE
F,DE60,2010,6.4,DE
F,DE71,2010,5.4,DE
F,DE72,2010,6,DE
F,DE73,2010,6.3,DE
F,DE80,2010,10.7,DE
F,DE91,2010,6.9,DE
F,DE92,2010,6.2,DE
F,DE93,2010,5.9,DE
F,DE94,2010,5,DE
F,DEA1,2010,6.5,DE
F,DEA2,2010,6.6,DE
F,DEA3,2010,5.8,DE
F,DEA4,2010,6.1,DE
F,DEA5,2010,6.9,DE
F,DEB1,2010,5.1,DE
F,DEB2,2010,,DE
F,DEB3,2010,5.8,DE
F,Dec-00,2010,6.1,DE
F,DED2,2010,9.7,DE
F,DED4,2010,11.2,DE
F,DED5,2010,11.2,DE
F,DEE0,2010,10.8,DE
F,DEF0,2010,5.8,DE
F,DEG0,2010,8.9,DE
F,DK01,2010,7.4,DK
F,DK02,2010,5.8,DK
F,DK03,2010,6.7,DK
F,DK04,2010,6.6,DK
F,DK05,2010,6.6,DK
F,EA19,2010,10.4,EA
F,EE00,2010,14.1,EE
F,EL30,2010,14.6,EL
F,EL41,2010,14.4,EL
F,EL42,2010,22,EL
F,EL43,2010,15.2,EL
F,EL51,2010,18.2,EL
F,EL52,2010,18.4,EL
F,EL53,2010,19.6,EL
F,EL54,2010,17.7,EL
F,EL61,2010,17,EL
F,EL62,2010,19,EL
F,EL63,2010,16.9,EL
F,EL64,2010,18.2,EL
F,EL65,2010,14.1,EL
F,ES11,2010,16.2,ES
F,ES12,2010,16.8,ES
F,ES13,2010,15,ES
F,ES21,2010,11.2,ES
F,ES22,2010,12.4,ES
F,ES23,2010,15.9,ES
F,ES24,2010,16,ES
F,ES30,2010,16.2,ES
F,ES41,2010,17.9,ES
F,ES42,2010,24.2,ES
F,ES43,2010,26.3,ES
F,ES51,2010,16.5,ES
F,ES52,2010,22.8,ES
F,ES53,2010,19.3,ES
F,ES61,2010,29.2,ES
F,ES62,2010,22.4,ES
F,ES63,2010,28.7,ES
F,ES64,2010,30.3,ES
F,ES70,2010,27.9,ES
F,EU15,2010,9.6,EU
F,EU27_2020,2010,10,EU
F,EU28,2010,9.6,EU
F,FI19,2010,7.9,FI
F,FI1B,2010,6,FI
F,FI1C,2010,8.4,FI
F,FI1D,2010,9.1,FI
F,FI20,2010,,FI
F,FR10,2010,8.5,FR
F,FRB0,2010,6.7,FR
F,FRC1,2010,9.1,FR
F,FRC2,2010,8.1,FR
F,FRD1,2010,8,FR
F,FRD2,2010,10.5,FR
F,FRE1,2010,12.8,FR
F,FRE2,2010,11.5,FR
F,FRF1,2010,8.9,FR
F,FRF2,2010,9.2,FR
F,FRF3,2010,9.6,FR
F,FRG0,2010,9.4,FR
F,FRH0,2010,7.7,FR
F,FRI1,2010,9.2,FR
F,FRI2,2010,6.2,FR
F,FRI3,2010,6.4,FR
F,FRJ1,2010,11.7,FR
F,FRJ2,2010,7.8,FR
F,FRK1,2010,7.6,FR
F,FRK2,2010,8.7,FR
F,FRL0,2010,10.2,FR
F,FRM0,2010,,FR
F,FRY1,2010,26,FR
F,FRY2,2010,22.2,FR
F,FRY3,2010,24.9,FR
F,FRY4,2010,30,FR
F,FRY5,2010,,FR
F,HR03,2010,12.4,HR
F,HR04,2010,12.3,HR
F,HU10,2010,8.3,HU
F,HU11,2010,,HU
F,HU12,2010,,HU
F,HU21,2010,10.9,HU
F,HU22,2010,8.6,HU
F,HU23,2010,11.3,HU
F,HU31,2010,14.5,HU
F,HU32,2010,14,HU
F,HU33,2010,10.7,HU
F,IE01,2010,11.4,IE
F,IE02,2010,11.5,IE
F,IE04,2010,,IE
F,IE05,2010,,IE
F,IE06,2010,,IE
F,IS00,2010,6.7,IS
F,ITC1,2010,8.3,IT
F,ITC2,2010,,IT
F,ITC3,2010,7.5,IT
F,ITC4,2010,6.5,IT
F,ITF1,2010,11.3,IT
F,ITF2,2010,9.5,IT
F,ITF3,2010,17.2,IT
F,ITF4,2010,16.3,IT
F,ITF5,2010,15.6,IT
F,ITF6,2010,13.9,IT
F,ITG1,2010,17.1,IT
F,ITG2,2010,14.7,IT
F,ITH1,2010,3.2,IT
F,ITH2,2010,5.2,IT
F,ITH3,2010,7.4,IT
F,ITH4,2010,6.6,IT
F,ITH5,2010,6.9,IT
F,ITI1,2010,7.6,IT
F,ITI2,2010,8.5,IT
F,ITI3,2010,6.8,IT
F,ITI4,2010,10.4,IT
F,LT00,2010,14.5,LT
F,LT01,2010,,LT
F,LT02,2010,,LT
F,LU00,2010,5.1,LU
F,LV00,2010,16.3,LV
F,ME00,2010,,ME
F,MK00,2010,32.3,MK
F,MT00,2010,7.1,MT
F,NL11,2010,6.9,NL
F,NL12,2010,6,NL
F,NL13,2010,5.4,NL
F,NL21,2010,5.6,NL
F,NL22,2010,5.1,NL
F,NL23,2010,6.2,NL
F,NL31,2010,4.7,NL
F,NL32,2010,5.2,NL
F,NL33,2010,6.2,NL
F,NL34,2010,3.7,NL
F,NL41,2010,5.4,NL
F,NL42,2010,6.1,NL
F,NO01,2010,3.3,NO
F,NO02,2010,1.9,NO
F,NO03,2010,3.3,NO
F,NO04,2010,2,NO
F,NO05,2010,3,NO
F,NO06,2010,3.3,NO
F,NO07,2010,3.3,NO
F,PL21,2010,9.8,PL
F,PL22,2010,10.5,PL
F,PL41,2010,10.1,PL
F,PL42,2010,11.6,PL
F,PL43,2010,10.8,PL
F,PL51,2010,11.4,PL
F,PL52,2010,10.5,PL
F,PL61,2010,11.8,PL
F,PL62,2010,10.7,PL
F,PL63,2010,9.5,PL
F,PL71,2010,9.6,PL
F,PL72,2010,11.9,PL
F,PL81,2010,9.4,PL
F,PL82,2010,12.3,PL
F,PL84,2010,9.5,PL
F,PL91,2010,,PL
F,PL92,2010,,PL
F,PT11,2010,15,PT
F,PT15,2010,13.6,PT
F,PT16,2010,8.9,PT
F,PT17,2010,11.4,PT
F,PT18,2010,13.5,PT
F,PT20,2010,,PT
F,PT30,2010,,PT
F,RO11,2010,6.1,RO
F,RO12,2010,9.7,RO
F,RO21,2010,5,RO
F,RO22,2010,7.5,RO
F,RO31,2010,7.4,RO
F,RO32,2010,4.1,RO
F,RO41,2010,4.9,RO
F,RO42,2010,5.5,RO
F,RS11,2010,,RS
F,RS12,2010,,RS
F,RS21,2010,,RS
F,RS22,2010,,RS
F,SE11,2010,7.5,SE
F,SE12,2010,10,SE
F,SE21,2010,7.8,SE
F,SE22,2010,8.8,SE
F,SE23,2010,8.3,SE
F,SE31,2010,9,SE
F,SE32,2010,10,SE
F,SE33,2010,8.3,SE
F,SI01,2010,,SI
F,SI02,2010,,SI
F,SI03,2010,8.1,SI
F,SI04,2010,5.9,SI
F,SK01,2010,5.1,SK
F,SK02,2010,13.9,SK
F,SK03,2010,16.8,SK
F,SK04,2010,18.3,SK
F,TR10,2010,16.5,TR
F,TR21,2010,10.7,TR
F,TR22,2010,6.2,TR
F,TR31,2010,18.1,TR
F,TR32,2010,12.3,TR
F,TR33,2010,6.7,TR
F,TR41,2010,10.5,TR
F,TR42,2010,13.8,TR
F,TR51,2010,14.1,TR
F,TR52,2010,7.8,TR
F,TR61,2010,11.1,TR
F,TR62,2010,17.1,TR
F,TR63,2010,9.4,TR
F,TR71,2010,7.6,TR
F,TR72,2010,17,TR
F,TR81,2010,8.7,TR
F,TR82,2010,9.8,TR
F,TR83,2010,5.7,TR
F,TR90,2010,3.1,TR
F,TRA1,2010,2.9,TR
F,TRA2,2010,2.5,TR
F,TRB1,2010,9.7,TR
F,TRB2,2010,11.3,TR
F,TRC1,2010,8.8,TR
F,TRC2,2010,2.5,TR
F,TRC3,2010,6.1,TR
F,UKC1,2010,8,UK
F,UKC2,2010,8.1,UK
F,UKD1,2010,6.1,UK
F,UKD3,2010,8,UK
F,UKD4,2010,4.8,UK
F,UKD6,2010,5.2,UK
F,UKD7,2010,7.6,UK
F,UKE1,2010,7.4,UK
F,UKE2,2010,5.5,UK
F,UKE3,2010,7.2,UK
F,UKE4,2010,8.3,UK
F,UKF1,2010,8.3,UK
F,UKF2,2010,6.8,UK
F,UKF3,2010,4.6,UK
F,UKG1,2010,4.9,UK
F,UKG2,2010,6.6,UK
F,UKG3,2010,9.6,UK
F,UKH1,2010,5.7,UK
F,UKH2,2010,6.1,UK
F,UKH3,2010,6.7,UK
F,UKI1,2010,,UK
F,UKI2,2010,,UK
F,UKI3,2010,8.6,UK
F,UKI4,2010,11.2,UK
F,UKI5,2010,10,UK
F,UKI6,2010,6.4,UK
F,UKI7,2010,8.1,UK
F,UKJ1,2010,5.6,UK
F,UKJ2,2010,5.3,UK
F,UKJ3,2010,5.1,UK
F,UKJ4,2010,5.9,UK
F,UKK1,2010,5.2,UK
F,UKK2,2010,5,UK
F,UKK3,2010,9,UK
F,UKK4,2010,5.3,UK
F,UKL1,2010,7.3,UK
F,UKL2,2010,6.7,UK
F,UKM2,2010,7,UK
F,UKM3,2010,7.9,UK
F,UKM5,2010,4,UK
F,UKM6,2010,5.6,UK
F,UKM7,2010,,UK
F,UKM8,2010,,UK
F,UKM9,2010,,UK
F,UKN0,2010,4.5,UK
M,AT11,2010,,AT
M,AT12,2010,4.1,AT
M,AT13,2010,9.3,AT
M,AT21,2010,4.2,AT
M,AT22,2010,4.3,AT
M,AT31,2010,4.1,AT
M,AT32,2010,2.7,AT
M,AT33,2010,3.4,AT
M,AT34,2010,4.5,AT
M,BE10,2010,16.8,BE
M,BE21,2010,6.3,BE
M,BE22,2010,5.4,BE
M,BE23,2010,5.7,BE
M,BE24,2010,4.7,BE
M,BE25,2010,3.2,BE
M,BE31,2010,7.8,BE
M,BE32,2010,12.9,BE
M,BE33,2010,11.5,BE
M,BE34,2010,7.1,BE
M,BE35,2010,8.6,BE
M,BG31,2010,12.4,BG
M,BG32,2010,12.8,BG
M,BG33,2010,14.9,BG
M,BG34,2010,10.6,BG
M,BG41,2010,7.2,BG
M,BG42,2010,12.2,BG
M,CH01,2010,6.7,CH
M,CH02,2010,4.4,CH
M,CH03,2010,4.5,CH
M,CH04,2010,3.9,CH
M,CH05,2010,3.6,CH
M,CH06,2010,2.8,CH
M,CH07,2010,5.9,CH
M,CY00,2010,6.2,CY
M,CZ01,2010,3.5,CZ
M,CZ02,2010,4.4,CZ
M,CZ03,2010,4.8,CZ
M,CZ04,2010,9.3,CZ
M,CZ05,2010,5.8,CZ
M,CZ06,2010,7,CZ
M,CZ07,2010,7.3,CZ
M,CZ08,2010,9.6,CZ
M,DE11,2010,4.9,DE
M,DE12,2010,5.2,DE
M,DE13,2010,3.9,DE
M,DE14,2010,4.7,DE
M,DE21,2010,3.8,DE
M,DE22,2010,4,DE
M,DE23,2010,3.9,DE
M,DE24,2010,5.6,DE
M,DE25,2010,5.5,DE
M,DE26,2010,5,DE
M,DE27,2010,3.7,DE
M,DE30,2010,14.2,DE
M,DE40,2010,10.6,DE
M,DE50,2010,9.7,DE
M,DE60,2010,7.5,DE
M,DE71,2010,6.2,DE
M,DE72,2010,6,DE
M,DE73,2010,5.7,DE
M,DE80,2010,13.8,DE
M,DE91,2010,7.3,DE
M,DE92,2010,7.7,DE
M,DE93,2010,5.5,DE
M,DE94,2010,6.7,DE
M,DEA1,2010,8.5,DE
M,DEA2,2010,7.3,DE
M,DEA3,2010,7.3,DE
M,DEA4,2010,7.7,DE
M,DEA5,2010,9.3,DE
M,DEB1,2010,5.2,DE
M,DEB2,2010,4.7,DE
M,DEB3,2010,6.3,DE
M,Dec-00,2010,7.5,DE
M,DED2,2010,10.9,DE
M,DED4,2010,11.7,DE
M,DED5,2010,12.9,DE
M,DEE0,2010,11.9,DE
M,DEF0,2010,7.4,DE
M,DEG0,2010,8.2,DE
M,DK01,2010,8.6,DK
M,DK02,2010,8.2,DK
M,DK03,2010,9.2,DK
M,DK04,2010,8.5,DK
M,DK05,2010,8.7,DK
M,EA19,2010,10,EA
M,EE00,2010,19.3,EE
M,EL30,2010,11,EL
M,EL41,2010,6.5,EL
M,EL42,2010,9.8,EL
M,EL43,2010,9.5,EL
M,EL51,2010,11.9,EL
M,EL52,2010,10.2,EL
M,EL53,2010,12.4,EL
M,EL54,2010,8.9,EL
M,EL61,2010,8.7,EL
M,EL62,2010,11.4,EL
M,EL63,2010,8.8,EL
M,EL64,2010,8.8,EL
M,EL65,2010,6.3,EL
M,ES11,2010,14.6,ES
M,ES12,2010,15.2,ES
M,ES13,2010,12.7,ES
M,ES21,2010,10.3,ES
M,ES22,2010,11.5,ES
M,ES23,2010,12.9,ES
M,ES24,2010,14.2,ES
M,ES30,2010,15.6,ES
M,ES41,2010,14.2,ES
M,ES42,2010,19.2,ES
M,ES43,2010,20.6,ES
M,ES51,2010,18.6,ES
M,ES52,2010,22.9,ES
M,ES53,2010,20.8,ES
M,ES61,2010,26.7,ES
M,ES62,2010,23.2,ES
M,ES63,2010,21.4,ES
M,ES64,2010,17.8,ES
M,ES70,2010,29.2,ES
M,EU15,2010,9.5,EU
M,EU27_2020,2010,9.8,EU
M,EU28,2010,9.6,EU
M,FI19,2010,9.9,FI
M,FI1B,2010,6.7,FI
M,FI1C,2010,9.6,FI
M,FI1D,2010,11,FI
M,FI20,2010,,FI
M,FR10,2010,8.6,FR
M,FRB0,2010,7.3,FR
M,FRC1,2010,8.8,FR
M,FRC2,2010,8.4,FR
M,FRD1,2010,8.3,FR
M,FRD2,2010,8.9,FR
M,FRE1,2010,12.3,FR
M,FRE2,2010,11.4,FR
M,FRF1,2010,7.3,FR
M,FRF2,2010,9.1,FR
M,FRF3,2010,9.3,FR
M,FRG0,2010,7.6,FR
M,FRH0,2010,6,FR
M,FRI1,2010,7.1,FR
M,FRI2,2010,7.8,FR
M,FRI3,2010,8.8,FR
M,FRJ1,2010,15.5,FR
M,FRJ2,2010,7.8,FR
M,FRK1,2010,6.6,FR
M,FRK2,2010,7.5,FR
M,FRL0,2010,9.2,FR
M,FRM0,2010,,FR
M,FRY1,2010,21.4,FR
M,FRY2,2010,19.7,FR
M,FRY3,2010,17.7,FR
M,FRY4,2010,28,FR
M,FRY5,2010,,FR
M,HR03,2010,9.9,HR
M,HR04,2010,11.6,HR
M,HU10,2010,9.4,HU
M,HU11,2010,,HU
M,HU12,2010,,HU
M,HU21,2010,9.3,HU
M,HU22,2010,9.9,HU
M,HU23,2010,13.3,HU
M,HU31,2010,17.7,HU
M,HU32,2010,14.8,HU
M,HU33,2010,10.2,HU
M,IE01,2010,17.3,IE
M,IE02,2010,17.1,IE
M,IE04,2010,,IE
M,IE05,2010,,IE
M,IE06,2010,,IE
M,IS00,2010,8.3,IS
M,ITC1,2010,6.9,IT
M,ITC2,2010,,IT
M,ITC3,2010,5.9,IT
M,ITC4,2010,4.8,IT
M,ITF1,2010,6.9,IT
M,ITF2,2010,7.7,IT
M,ITF3,2010,12.3,IT
M,ITF4,2010,12,IT
M,ITF5,2010,11.2,IT
M,ITF6,2010,10.7,IT
M,ITG1,2010,13.3,IT
M,ITG2,2010,13.6,IT
M,ITH1,2010,2.3,IT
M,ITH2,2010,3.5,IT
M,ITH3,2010,4.4,IT
M,ITH4,2010,5,IT
M,ITH5,2010,4.6,IT
M,ITI1,2010,4.9,IT
M,ITI2,2010,5.1,IT
M,ITI3,2010,4.8,IT
M,ITI4,2010,8.3,IT
M,LT00,2010,21.2,LT
M,LT01,2010,,LT
M,LT02,2010,,LT
M,LU00,2010,3.8,LU
M,LV00,2010,22.7,LV
M,ME00,2010,,ME
M,MK00,2010,31.9,MK
M,MT00,2010,6.7,MT
M,NL11,2010,5.5,NL
M,NL12,2010,4.7,NL
M,NL13,2010,4.5,NL
M,NL21,2010,4.4,NL
M,NL22,2010,4.2,NL
M,NL23,2010,5.2,NL
M,NL31,2010,3.7,NL
M,NL32,2010,4.2,NL
M,NL33,2010,5.4,NL
M,NL34,2010,2.4,NL
M,NL41,2010,4.1,NL
M,NL42,2010,5.1,NL
M,NO01,2010,4.6,NO
M,NO02,2010,4.3,NO
M,NO03,2010,4,NO
M,NO04,2010,3.2,NO
M,NO05,2010,3.8,NO
M,NO06,2010,3.8,NO
M,NO07,2010,4.2,NO
M,PL21,2010,8.5,PL
M,PL22,2010,8,PL
M,PL41,2010,7.7,PL
M,PL42,2010,13.1,PL
M,PL43,2010,10.4,PL
M,PL51,2010,11.3,PL
M,PL52,2010,9,PL
M,PL61,2010,9.6,PL
M,PL62,2010,8.9,PL
M,PL63,2010,9.2,PL
M,PL71,2010,9,PL
M,PL72,2010,12.1,PL
M,PL81,2010,10.2,PL
M,PL82,2010,11.3,PL
M,PL84,2010,10.8,PL
M,PL91,2010,,PL
M,PL92,2010,,PL
M,PT11,2010,10.9,PT
M,PT15,2010,13.3,PT
M,PT16,2010,7,PT
M,PT17,2010,11.3,PT
M,PT18,2010,9.7,PT
M,PT20,2010,6.7,PT
M,PT30,2010,8.6,PT
M,RO11,2010,6.9,RO
M,RO12,2010,10.8,RO
M,RO21,2010,5.9,RO
M,RO22,2010,8.7,RO
M,RO31,2010,8,RO
M,RO32,2010,5.1,RO
M,RO41,2010,9.2,RO
M,RO42,2010,6.4,RO
M,RS11,2010,,RS
M,RS12,2010,,RS
M,RS21,2010,,RS
M,RS22,2010,,RS
M,SE11,2010,6.9,SE
M,SE12,2010,9.5,SE
M,SE21,2010,8.1,SE
M,SE22,2010,8.9,SE
M,SE23,2010,9.1,SE
M,SE31,2010,9.1,SE
M,SE32,2010,10.6,SE
M,SE33,2010,10.6,SE
M,SI01,2010,,SI
M,SI02,2010,,SI
M,SI03,2010,7.7,SI
M,SI04,2010,7.2,SI
M,SK01,2010,7.1,SK
M,SK02,2010,11.7,SK
M,SK03,2010,16.3,SK
M,SK04,2010,18.6,SK
M,TR10,2010,12.5,TR
M,TR21,2010,7.5,TR
M,TR22,2010,6,TR
M,TR31,2010,12.3,TR
M,TR32,2010,9.3,TR
M,TR33,2010,6.9,TR
M,TR41,2010,8.7,TR
M,TR42,2010,10.1,TR
M,TR51,2010,9.4,TR
M,TR52,2010,6.8,TR
M,TR61,2010,9.1,TR
M,TR62,2010,14,TR
M,TR63,2010,12.7,TR
M,TR71,2010,9.6,TR
M,TR72,2010,10.8,TR
M,TR81,2010,11.2,TR
M,TR82,2010,6.2,TR
M,TR83,2010,6.3,TR
M,TR90,2010,6,TR
M,TRA1,2010,6.8,TR
M,TRA2,2010,11.3,TR
M,TRB1,2010,11,TR
M,TRB2,2010,16.6,TR
M,TRC1,2010,12.1,TR
M,TRC2,2010,12.7,TR
M,TRC3,2010,11.2,TR
M,UKC1,2010,10.1,UK
M,UKC2,2010,10.9,UK
M,UKD1,2010,7,UK
M,UKD3,2010,9.2,UK
M,UKD4,2010,6.8,UK
M,UKD6,2010,6.8,UK
M,UKD7,2010,13,UK
M,UKE1,2010,11.2,UK
M,UKE2,2010,7.8,UK
M,UKE3,2010,11.5,UK
M,UKE4,2010,10.9,UK
M,UKF1,2010,9.4,UK
M,UKF2,2010,7.7,UK
M,UKF3,2010,5.2,UK
M,UKG1,2010,7.5,UK
M,UKG2,2010,8.7,UK
M,UKG3,2010,12.3,UK
M,UKH1,2010,7.4,UK
M,UKH2,2010,6,UK
M,UKH3,2010,7.3,UK
M,UKI1,2010,,UK
M,UKI2,2010,,UK
M,UKI3,2010,7.6,UK
M,UKI4,2010,10.6,UK
M,UKI5,2010,10,UK
M,UKI6,2010,7.8,UK
M,UKI7,2010,9,UK
M,UKJ1,2010,6.1,UK
M,UKJ2,2010,5,UK
M,UKJ3,2010,7.4,UK
M,UKJ4,2010,9.2,UK
M,UKK1,2010,5.6,UK
M,UKK2,2010,5.9,UK
M,UKK3,2010,7.4,UK
M,UKK4,2010,7.6,UK
M,UKL1,2010,10.9,UK
M,UKL2,2010,8.8,UK
M,UKM2,2010,8.6,UK
M,UKM3,2010,12.1,UK
M,UKM5,2010,3.2,UK
M,UKM6,2010,8.3,UK
M,UKM7,2010,,UK
M,UKM8,2010,,UK
M,UKM9,2010,,UK
M,UKN0,2010,9.3,UK
T,AT11,2010,4,AT
T,AT12,2010,3.9,AT
T,AT13,2010,8.3,AT
T,AT21,2010,4.3,AT
T,AT22,2010,4.5,AT
T,AT31,2010,3.9,AT
T,AT32,2010,3.2,AT
T,AT33,2010,3.2,AT
T,AT34,2010,4.6,AT
T,BE10,2010,17.3,BE
T,BE21,2010,6.1,BE
T,BE22,2010,5.3,BE
T,BE23,2010,5.3,BE
T,BE24,2010,4.9,BE
T,BE25,2010,3.8,BE
T,BE31,2010,8.4,BE
T,BE32,2010,13.9,BE
T,BE33,2010,11.5,BE
T,BE34,2010,7.5,BE
T,BE35,2010,9.6,BE
T,BG31,2010,11.2,BG
T,BG32,2010,11.6,BG
T,BG33,2010,14.6,BG
T,BG34,2010,10.5,BG
T,BG41,2010,6.9,BG
T,BG42,2010,11.5,BG
T,CH01,2010,7.2,CH
T,CH02,2010,4.6,CH
T,CH03,2010,4.7,CH
T,CH04,2010,4.4,CH
T,CH05,2010,3.8,CH
T,CH06,2010,3.2,CH
T,CH07,2010,5.9,CH
T,CY00,2010,6.3,CY
T,CZ01,2010,3.8,CZ
T,CZ02,2010,5.2,CZ
T,CZ03,2010,5.6,CZ
T,CZ04,2010,11.1,CZ
T,CZ05,2010,7,CZ
T,CZ06,2010,7.5,CZ
T,CZ07,2010,8.8,CZ
T,CZ08,2010,10.2,CZ
T,DE11,2010,5,DE
T,DE12,2010,5.2,DE
T,DE13,2010,3.9,DE
T,DE14,2010,4.5,DE
T,DE21,2010,3.6,DE
T,DE22,2010,3.9,DE
T,DE23,2010,4,DE
T,DE24,2010,5.9,DE
T,DE25,2010,5.5,DE
T,DE26,2010,5.1,DE
T,DE27,2010,4.2,DE
T,DE30,2010,12.8,DE
T,DE40,2010,9.9,DE
T,DE50,2010,7.9,DE
T,DE60,2010,7,DE
T,DE71,2010,5.8,DE
T,DE72,2010,6,DE
T,DE73,2010,6,DE
T,DE80,2010,12.3,DE
T,DE91,2010,7.1,DE
T,DE92,2010,7,DE
T,DE93,2010,5.7,DE
T,DE94,2010,5.9,DE
T,DEA1,2010,7.6,DE
T,DEA2,2010,7,DE
T,DEA3,2010,6.6,DE
T,DEA4,2010,7,DE
T,DEA5,2010,8.2,DE
T,DEB1,2010,5.1,DE
T,DEB2,2010,4.1,DE
T,DEB3,2010,6.1,DE
T,Dec-00,2010,6.9,DE
T,DED2,2010,10.3,DE
T,DED4,2010,11.5,DE
T,DED5,2010,12.1,DE
T,DEE0,2010,11.4,DE
T,DEF0,2010,6.7,DE
T,DEG0,2010,8.6,DE
T,DK01,2010,8,DK
T,DK02,2010,7.1,DK
T,DK03,2010,8,DK
T,DK04,2010,7.6,DK
T,DK05,2010,7.7,DK
T,EA19,2010,10.2,EA
T,EE00,2010,16.7,EE
T,EL30,2010,12.6,EL
T,EL41,2010,9.5,EL
T,EL42,2010,14.6,EL
T,EL43,2010,12,EL
T,EL51,2010,14.6,EL
T,EL52,2010,13.7,EL
T,EL53,2010,15.4,EL
T,EL54,2010,12.7,EL
T,EL61,2010,12.1,EL
T,EL62,2010,14.6,EL
T,EL63,2010,11.9,EL
T,EL64,2010,12.6,EL
T,EL65,2010,9.7,EL
T,ES11,2010,15.3,ES
T,ES12,2010,15.9,ES
T,ES13,2010,13.7,ES
T,ES21,2010,10.7,ES
T,ES22,2010,11.9,ES
T,ES23,2010,14.2,ES
T,ES24,2010,15,ES
T,ES30,2010,15.9,ES
T,ES41,2010,15.8,ES
T,ES42,2010,21.2,ES
T,ES43,2010,23,ES
T,ES51,2010,17.7,ES
T,ES52,2010,22.9,ES
T,ES53,2010,20.1,ES
T,ES61,2010,27.8,ES
T,ES62,2010,22.9,ES
T,ES63,2010,24,ES
T,ES64,2010,22.8,ES
T,ES70,2010,28.6,ES
T,EU15,2010,9.6,EU
